
timestamp,pid,python_cpu_pct,system_cpu_pct
2026-05-03T01:03:55.670061,14962,2.0,0.0
2026-05-03T01:03:56.170682,14962,0.0,0.0
2026-05-03T01:03:56.671241,14962,0.0,0.5
2026-05-03T01:03:57.171797,14962,0.0,0.5
2026-05-03T01:03:57.672355,14962,0.0,0.5
2026-05-03T01:03:58.172916,14962,0.0,0.5
2026-05-03T01:03:58.673478,14962,0.0,0.5
2026-05-03T01:03:59.174023,14962,0.0,1.5
2026-05-03T01:03:59.674491,14962,0.0,8.1
2026-05-03T01:04:00.174955,14962,0.0,1.0
2026-05-03T01:04:00.675408,14962,0.0,0.0
2026-05-03T01:04:01.175914,14962,0.0,0.0
2026-05-03T01:04:01.676423,14962,0.0,0.0
2026-05-03T01:04:02.176855,14962,0.0,0.5
2026-05-03T01:04:02.677329,14962,0.0,0.0
2026-05-03T01:04:03.177760,14962,0.0,0.5
2026-05-03T01:04:03.678189,14962,0.0,0.0
2026-05-03T01:04:04.178611,14962,0.0,0.0
2026-05-03T01:04:04.679135,14962,0.0,0.0
2026-05-03T01:04:05.179672,14962,0.0,0.0
2026-05-03T01:04:05.680210,14962,0.0,0.5
2026-05-03T01:04:06.180767,14962,0.0,0.5
2026-05-03T01:04:06.681325,14962,0.0,0.0
2026-05-03T01:04:07.181882,14962,0.0,0.5
2026-05-03T01:04:07.682439,14962,0.0,0.0
2026-05-03T01:04:08.183046,14962,0.0,0.0
2026-05-03T01:04:08.683597,14962,0.0,1.0
2026-05-03T01:04:09.184199,14962,0.0,1.0
2026-05-03T01:04:09.684773,14962,0.0,0.5
2026-05-03T01:04:10.185313,14962,2.0,2.5
2026-05-03T01:04:10.685855,14962,2.0,1.0
2026-05-03T01:04:11.186399,14962,2.0,1.5
2026-05-03T01:04:11.686949,14962,14.0,5.1
2026-05-03T01:04:12.187525,14962,2.0,1.0
2026-05-03T01:04:12.688080,14962,0.0,0.5
2026-05-03T01:04:13.188633,14962,0.0,0.0
2026-05-03T01:04:13.689205,14962,2.0,0.5
2026-05-03T01:04:14.189784,14962,0.0,1.0
2026-05-03T01:04:14.690384,14962,2.0,1.5
2026-05-03T01:04:15.190963,14962,0.0,0.5
2026-05-03T01:04:15.691513,14962,0.0,0.0
2026-05-03T01:04:16.192048,14962,0.0,0.5
2026-05-03T01:04:16.692600,14962,0.0,0.5
2026-05-03T01:04:17.193155,14962,0.0,0.0
2026-05-03T01:04:17.693698,14962,0.0,0.5
2026-05-03T01:04:18.194257,14962,0.0,0.0
2026-05-03T01:04:18.694820,14962,0.0,1.0
2026-05-03T01:04:19.195374,14962,0.0,0.0
2026-05-03T01:04:19.695947,14962,0.0,0.5
2026-05-03T01:04:20.196535,14962,0.0,0.0
2026-05-03T01:04:20.697084,14962,0.0,0.5
2026-05-03T01:04:21.197745,14962,0.0,0.5
2026-05-03T01:04:21.698314,14962,0.0,0.5
2026-05-03T01:04:22.198871,14962,2.0,0.5
2026-05-03T01:04:22.699401,14962,0.0,0.0
2026-05-03T01:04:23.199940,14962,0.0,0.5
2026-05-03T01:04:23.700479,14962,0.0,0.5
2026-05-03T01:04:24.201038,14962,0.0,0.0
2026-05-03T01:04:24.701674,14962,0.0,0.5
2026-05-03T01:04:25.202234,14962,0.0,0.0
2026-05-03T01:04:25.705742,14962,0.0,1.0
2026-05-03T01:04:26.206293,14962,0.0,0.0
2026-05-03T01:04:26.706831,14962,2.0,0.0
2026-05-03T01:04:27.207385,14962,0.0,1.0
2026-05-03T01:04:27.707929,14962,0.0,0.0
2026-05-03T01:04:28.208480,14962,0.0,0.5
2026-05-03T01:04:28.709038,14962,0.0,0.5
2026-05-03T01:04:29.209659,14962,0.0,1.0
2026-05-03T01:04:29.710220,14962,0.0,0.0
2026-05-03T01:04:30.210812,14962,0.0,0.5
2026-05-03T01:04:30.714281,14962,2.0,0.0
2026-05-03T01:04:31.214846,14962,0.0,0.5
2026-05-03T01:04:31.715413,14962,0.0,0.5
2026-05-03T01:04:32.216034,14962,0.0,0.0
2026-05-03T01:04:32.716688,14962,0.0,0.5
2026-05-03T01:04:33.217258,14962,0.0,0.0
2026-05-03T01:04:33.717855,14962,0.0,1.0
2026-05-03T01:04:34.218400,14962,0.0,0.0
2026-05-03T01:04:34.718952,14962,0.0,0.5
2026-05-03T01:04:35.219505,14962,0.0,0.0
2026-05-03T01:04:35.723109,14962,0.0,0.5
2026-05-03T01:04:36.223726,14962,0.0,0.5
2026-05-03T01:04:36.724344,14962,0.0,0.5
2026-05-03T01:04:37.224910,14962,2.0,0.5
2026-05-03T01:04:37.725490,14962,0.0,0.5
2026-05-03T01:04:38.226066,14962,0.0,0.5
2026-05-03T01:04:38.726628,14962,0.0,0.5
2026-05-03T01:04:39.227196,14962,0.0,0.0
2026-05-03T01:04:39.727754,14962,0.0,0.0
2026-05-03T01:04:40.228319,14962,0.0,0.5
2026-05-03T01:04:40.732014,14962,0.0,0.5
2026-05-03T01:04:41.232577,14962,0.0,0.0
2026-05-03T01:04:41.733125,14962,0.0,0.0
2026-05-03T01:04:42.233716,14962,0.0,1.0
2026-05-03T01:04:42.734298,14962,0.0,0.0
2026-05-03T01:04:43.234853,14962,2.0,0.0
2026-05-03T01:04:43.735447,14962,0.0,0.5
2026-05-03T01:04:44.236099,14962,0.0,0.0
2026-05-03T01:04:44.736748,14962,0.0,0.5
2026-05-03T01:04:45.237395,14962,0.0,0.5
2026-05-03T01:04:45.738080,14962,0.0,0.0
2026-05-03T01:04:46.238644,14962,0.0,0.0
2026-05-03T01:04:46.739218,14962,0.0,0.0
2026-05-03T01:04:47.239837,14962,0.0,0.5
2026-05-03T01:04:47.740433,14962,0.0,0.5
2026-05-03T01:04:48.241017,14962,2.0,0.5
2026-05-03T01:04:48.741653,14962,0.0,1.0
2026-05-03T01:04:49.242261,14962,0.0,0.0
2026-05-03T01:04:49.742882,14962,0.0,0.5
2026-05-03T01:04:50.243500,14962,0.0,0.0
2026-05-03T01:04:50.744102,14962,0.0,0.5
2026-05-03T01:04:51.244724,14962,0.0,0.0
2026-05-03T01:04:51.745318,14962,0.0,0.5
2026-05-03T01:04:52.246049,14962,2.0,0.5
2026-05-03T01:04:52.746594,14962,0.0,0.5
2026-05-03T01:04:53.247160,14962,0.0,0.5
2026-05-03T01:04:53.747730,14962,0.0,0.0
2026-05-03T01:04:54.248298,14962,0.0,0.5
2026-05-03T01:04:54.748900,14962,0.0,0.0
2026-05-03T01:04:55.249519,14962,0.0,0.0
2026-05-03T01:04:55.750066,14962,0.0,0.0
2026-05-03T01:04:56.250659,14962,0.0,0.0
2026-05-03T01:04:56.751267,14962,0.0,0.5
2026-05-03T01:04:57.251883,14962,0.0,0.0
2026-05-03T01:04:57.752493,14962,0.0,0.5
2026-05-03T01:04:58.253111,14962,0.0,0.5
2026-05-03T01:04:58.753747,14962,0.0,0.5
2026-05-03T01:04:59.254352,14962,0.0,0.5
2026-05-03T01:04:59.754983,14962,0.0,6.6
2026-05-03T01:05:00.255602,14962,0.0,1.5
2026-05-03T01:05:00.756230,14962,0.0,0.0
2026-05-03T01:05:01.256866,14962,0.0,0.5
2026-05-03T01:05:01.757449,14962,0.0,0.0
2026-05-03T01:05:02.258083,14962,0.0,0.5
2026-05-03T01:05:02.758655,14962,0.0,0.5
2026-05-03T01:05:03.259231,14962,0.0,0.0
2026-05-03T01:05:03.759843,14962,0.0,0.0
2026-05-03T01:05:04.260388,14962,0.0,0.5
2026-05-03T01:05:04.760935,14962,0.0,0.0
2026-05-03T01:05:05.261556,14962,0.0,0.5
2026-05-03T01:05:05.762165,14962,0.0,0.0
2026-05-03T01:05:06.262776,14962,0.0,0.5
2026-05-03T01:05:06.763497,14962,0.0,0.0
2026-05-03T01:05:07.264088,14962,0.0,0.5
2026-05-03T01:05:07.764644,14962,0.0,0.5
2026-05-03T01:05:08.265175,14962,4.0,1.0
2026-05-03T01:05:08.765786,14962,0.0,0.5
2026-05-03T01:05:09.266392,14962,0.0,0.0
2026-05-03T01:05:09.767000,14962,0.0,0.5
2026-05-03T01:05:10.267617,14962,0.0,0.5
2026-05-03T01:05:10.768279,14962,2.0,0.5
2026-05-03T01:05:11.268848,14962,2.0,0.5
2026-05-03T01:05:11.769409,14962,4.0,1.0
2026-05-03T01:05:12.269985,14962,10.0,3.6
2026-05-03T01:05:12.770531,14962,2.0,0.5
2026-05-03T01:05:13.271074,14962,2.0,1.0
2026-05-03T01:05:13.771632,14962,0.0,0.0
2026-05-03T01:05:14.272175,14962,0.0,0.5
2026-05-03T01:05:14.772726,14962,0.0,0.5
2026-05-03T01:05:15.273275,14962,0.0,0.0
2026-05-03T01:05:15.773779,14962,2.0,0.5
2026-05-03T01:05:16.274254,14962,0.0,0.5
2026-05-03T01:05:16.774783,14962,0.0,0.5
2026-05-03T01:05:17.275310,14962,0.0,0.0
2026-05-03T01:05:17.775841,14962,0.0,1.0
2026-05-03T01:05:18.276391,14962,0.0,0.5
2026-05-03T01:05:18.776949,14962,2.0,0.0
2026-05-03T01:05:19.277580,14962,0.0,1.0
2026-05-03T01:05:19.778185,14962,0.0,0.0
2026-05-03T01:05:20.278788,14962,0.0,0.5
2026-05-03T01:05:20.779467,14962,0.0,0.0
2026-05-03T01:05:21.280018,14962,0.0,0.5
2026-05-03T01:05:21.780560,14962,0.0,0.5
2026-05-03T01:05:22.281187,14962,0.0,0.0
2026-05-03T01:05:22.781832,14962,0.0,0.5
2026-05-03T01:05:23.282471,14962,0.0,0.5
2026-05-03T01:05:23.783041,14962,0.0,0.0
2026-05-03T01:05:24.283684,14962,0.0,0.5
2026-05-03T01:05:24.784238,14962,2.0,1.5
2026-05-03T01:05:25.284786,14962,0.0,0.5
2026-05-03T01:05:25.785340,14962,0.0,0.0
2026-05-03T01:05:26.285900,14962,0.0,1.0
2026-05-03T01:05:26.786465,14962,0.0,0.0
2026-05-03T01:05:27.287040,14962,0.0,0.5
2026-05-03T01:05:27.787595,14962,0.0,1.0
2026-05-03T01:05:28.288170,14962,0.0,0.0
2026-05-03T01:05:28.788741,14962,0.0,0.0
2026-05-03T01:05:29.289300,14962,0.0,0.5
2026-05-03T01:05:29.789852,14962,0.0,0.0
2026-05-03T01:05:30.290419,14962,0.0,0.0
2026-05-03T01:05:30.790960,14962,0.0,0.5
2026-05-03T01:05:31.291521,14962,0.0,0.0
2026-05-03T01:05:31.792060,14962,0.0,0.0
2026-05-03T01:05:32.292597,14962,2.0,0.5
2026-05-03T01:05:32.793137,14962,0.0,0.5
2026-05-03T01:05:33.293767,14962,0.0,1.5
2026-05-03T01:05:33.794381,14962,0.0,0.0
2026-05-03T01:05:34.294951,14962,0.0,0.5
2026-05-03T01:05:34.795556,14962,0.0,0.0
2026-05-03T01:05:35.296100,14962,2.0,0.0
2026-05-03T01:05:35.796699,14962,0.0,0.5
2026-05-03T01:05:36.297306,14962,0.0,0.5
2026-05-03T01:05:36.797906,14962,0.0,0.0
2026-05-03T01:05:37.298516,14962,0.0,0.5
2026-05-03T01:05:37.799130,14962,0.0,0.0
2026-05-03T01:05:38.299673,14962,0.0,1.0
2026-05-03T01:05:38.800271,14962,2.0,0.5
2026-05-03T01:05:39.300889,14962,0.0,0.5
2026-05-03T01:05:39.801466,14962,0.0,0.0
2026-05-03T01:05:40.302069,14962,0.0,0.5
2026-05-03T01:05:40.802651,14962,0.0,1.0
2026-05-03T01:05:41.303245,14962,0.0,0.0
2026-05-03T01:05:41.803842,14962,0.0,0.0
2026-05-03T01:05:42.304420,14962,0.0,0.5
2026-05-03T01:05:42.805045,14962,0.0,0.5
2026-05-03T01:05:43.305685,14962,0.0,1.0
2026-05-03T01:05:43.806290,14962,0.0,0.0
2026-05-03T01:05:44.306886,14962,0.0,0.5
2026-05-03T01:05:44.807479,14962,0.0,0.0
2026-05-03T01:05:45.308081,14962,0.0,0.5
2026-05-03T01:05:45.808683,14962,0.0,0.0
2026-05-03T01:05:46.309226,14962,0.0,0.5
2026-05-03T01:05:46.809830,14962,0.0,0.5
2026-05-03T01:05:47.310419,14962,0.0,0.5
2026-05-03T01:05:47.810988,14962,0.0,0.0
2026-05-03T01:05:48.311515,14962,0.0,0.5
2026-05-03T01:05:48.812116,14962,0.0,0.0
2026-05-03T01:05:49.312656,14962,0.0,0.5
2026-05-03T01:05:49.813202,14962,0.0,0.0
2026-05-03T01:05:50.313829,14962,0.0,1.5
2026-05-03T01:05:50.814371,14962,0.0,0.0
2026-05-03T01:05:51.314901,14962,0.0,0.0
2026-05-03T01:05:51.815510,14962,0.0,0.5
2026-05-03T01:05:52.316118,14962,0.0,0.0
2026-05-03T01:05:52.816718,14962,0.0,0.5
2026-05-03T01:05:53.317326,14962,0.0,0.0
2026-05-03T01:05:53.817880,14962,0.0,1.5
2026-05-03T01:05:54.318483,14962,0.0,0.0
2026-05-03T01:05:54.819025,14962,0.0,0.0
2026-05-03T01:05:55.319691,14962,0.0,0.5
2026-05-03T01:05:55.820237,14962,0.0,0.5
2026-05-03T01:05:56.320849,14962,0.0,0.0
2026-05-03T01:05:56.821394,14962,0.0,0.5
2026-05-03T01:05:57.321954,14962,0.0,0.0
2026-05-03T01:05:57.822568,14962,0.0,0.0
2026-05-03T01:05:58.323173,14962,0.0,0.0
2026-05-03T01:05:58.823778,14962,0.0,0.5
2026-05-03T01:05:59.324328,14962,0.0,0.0
2026-05-03T01:05:59.824930,14962,0.0,1.0
2026-05-03T01:06:00.325549,14962,2.0,0.0
2026-05-03T01:06:00.826151,14962,0.0,0.5
2026-05-03T01:06:01.326697,14962,0.0,0.0
2026-05-03T01:06:01.827237,14962,0.0,0.5
2026-05-03T01:06:02.327840,14962,0.0,0.5
2026-05-03T01:06:02.828446,14962,0.0,0.0
2026-05-03T01:06:03.329031,14962,2.0,6.6
2026-05-03T01:06:03.829643,14962,0.0,2.5
2026-05-03T01:06:04.330102,14962,2.0,0.0
2026-05-03T01:06:04.832134,14962,0.0,0.0
2026-05-03T01:06:05.332561,14962,4.0,3.0
2026-05-03T01:06:05.832990,14962,2.0,1.0
2026-05-03T01:06:06.333422,14962,4.0,1.5
2026-05-03T01:06:06.833876,14962,0.0,0.0
2026-05-03T01:06:07.334359,14962,0.0,0.5
2026-05-03T01:06:07.834812,14962,2.0,1.0
2026-05-03T01:06:08.335412,14962,0.0,0.0
2026-05-03T01:06:08.836053,14962,0.0,0.5
2026-05-03T01:06:09.336676,14962,0.0,0.5
2026-05-03T01:06:09.837324,14962,0.0,0.5
2026-05-03T01:06:10.337959,14962,0.0,0.5
2026-05-03T01:06:10.838584,14962,0.0,0.0
2026-05-03T01:06:11.339255,14962,0.0,0.0
2026-05-03T01:06:11.839821,14962,0.0,0.5
2026-05-03T01:06:12.340430,14962,0.0,0.5
2026-05-03T01:06:12.841006,14962,2.0,1.0
2026-05-03T01:06:13.343860,14962,0.0,4.5
2026-05-03T01:06:13.844431,14962,0.0,1.0
2026-05-03T01:06:14.344988,14962,0.0,0.0
2026-05-03T01:06:14.845583,14962,0.0,0.5
2026-05-03T01:06:15.346191,14962,2.0,0.0
2026-05-03T01:06:15.846794,14962,0.0,0.5
2026-05-03T01:06:16.347379,14962,0.0,0.5
2026-05-03T01:06:16.847950,14962,0.0,0.5
2026-05-03T01:06:17.348524,14962,0.0,1.0
2026-05-03T01:06:17.849088,14962,0.0,0.0
2026-05-03T01:06:18.349683,14962,0.0,0.5
2026-05-03T01:06:18.852144,14962,0.0,0.0
2026-05-03T01:06:19.352778,14962,0.0,0.5
2026-05-03T01:06:19.853381,14962,0.0,0.0
2026-05-03T01:06:20.353976,14962,0.0,0.5
2026-05-03T01:06:20.854539,14962,0.0,0.0
2026-05-03T01:06:21.355119,14962,0.0,1.0
2026-05-03T01:06:21.856269,14962,2.0,0.5
2026-05-03T01:06:22.356920,14962,0.0,0.5
2026-05-03T01:06:22.857546,14962,0.0,0.0
2026-05-03T01:06:23.358124,14962,0.0,0.0
2026-05-03T01:06:23.858746,14962,0.0,0.5
2026-05-03T01:06:24.359327,14962,0.0,0.5
2026-05-03T01:06:24.859906,14962,0.0,0.0
2026-05-03T01:06:25.360535,14962,0.0,0.5
2026-05-03T01:06:25.861094,14962,0.0,0.0
2026-05-03T01:06:26.361687,14962,0.0,1.0
2026-05-03T01:06:26.862308,14962,0.0,0.0
2026-05-03T01:06:27.363017,14962,0.0,1.0
2026-05-03T01:06:27.863728,14962,0.0,0.0
2026-05-03T01:06:28.364273,14962,0.0,0.5
2026-05-03T01:06:28.864817,14962,0.0,0.0
2026-05-03T01:06:29.365355,14962,0.0,0.0
2026-05-03T01:06:29.865964,14962,2.0,1.0
2026-05-03T01:06:30.366521,14962,0.0,0.0
2026-05-03T01:06:30.867078,14962,0.0,0.0
2026-05-03T01:06:31.367694,14962,0.0,5.0
2026-05-03T01:06:31.868244,14962,0.0,8.5
2026-05-03T01:06:32.368685,14962,0.0,0.0
2026-05-03T01:06:32.869113,14962,0.0,0.5
2026-05-03T01:06:33.369611,14962,0.0,0.5
2026-05-03T01:06:33.870035,14962,0.0,0.0
2026-05-03T01:06:34.370486,14962,0.0,0.5
2026-05-03T01:06:34.870963,14962,0.0,0.0
2026-05-03T01:06:35.371440,14962,0.0,0.0
2026-05-03T01:06:35.873591,14962,2.0,5.5
2026-05-03T01:06:36.375705,14962,0.0,0.0
2026-05-03T01:06:36.877892,14962,0.0,0.0
2026-05-03T01:06:37.380736,14962,0.0,0.5
2026-05-03T01:06:37.881968,14962,0.0,0.0
2026-05-03T01:06:38.382592,14962,0.0,0.0
2026-05-03T01:06:38.883126,14962,2.0,0.5
2026-05-03T01:06:39.383744,14962,0.0,1.0
2026-05-03T01:06:39.884300,14962,0.0,0.0
2026-05-03T01:06:40.384855,14962,0.0,0.0
2026-05-03T01:06:40.885458,14962,0.0,0.5
2026-05-03T01:06:41.386034,14962,0.0,0.5
2026-05-03T01:06:41.886638,14962,0.0,0.0
2026-05-03T01:06:42.387160,14962,0.0,2.0
2026-05-03T01:06:42.887717,14962,0.0,0.0
2026-05-03T01:06:43.388263,14962,2.0,0.5
2026-05-03T01:06:43.888825,14962,0.0,0.5
2026-05-03T01:06:44.389396,14962,0.0,0.0
2026-05-03T01:06:44.889976,14962,0.0,1.5
2026-05-03T01:06:45.390534,14962,0.0,0.0
2026-05-03T01:06:45.891144,14962,0.0,0.5
2026-05-03T01:06:46.391708,14962,0.0,1.0
2026-05-03T01:06:46.892334,14962,0.0,0.5
2026-05-03T01:06:47.392961,14962,0.0,0.0
2026-05-03T01:06:47.893538,14962,0.0,0.5
2026-05-03T01:06:48.394110,14962,0.0,1.0
2026-05-03T01:06:48.894677,14962,0.0,0.5
2026-05-03T01:06:49.395255,14962,0.0,2.6
2026-05-03T01:06:49.895816,14962,0.0,0.0
2026-05-03T01:06:50.396351,14962,0.0,4.5
2026-05-03T01:06:50.897117,14962,0.0,3.0
2026-05-03T01:06:51.397707,14962,0.0,2.0
2026-05-03T01:06:51.898346,14962,0.0,1.0
2026-05-03T01:06:52.402406,14962,0.0,0.0
2026-05-03T01:06:52.903001,14962,0.0,0.5
2026-05-03T01:06:53.403592,14962,0.0,0.0
2026-05-03T01:06:53.904170,14962,0.0,0.5
2026-05-03T01:06:54.404739,14962,0.0,0.0

01:03:19 | [Cloud] | Channel activated
01:03:19 | [Cloud] | Cloid icon set 
01:03:19 | [Cloud] | BLE scan cycle started
01:03:24 | [Cloud] | BLE Device found: BBC micro:bit [tivap] - C8:93:B5:41:F9:DA
01:03:25 | [Cloud] | Connected to BLE device
01:03:25 | [Cloud] | Calling OPENAI LLM
01:03:25 | [Cloud] | Intro audio started
01:03:25 | [Cloud] | ffplay audio process started
01:03:31 | [Cloud] | Intro audio bytes written to ffplay
01:03:32 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
01:03:33 | [Cloud] | Sentence Queued for TTS
01:03:33 | [Cloud] | Sentence Queued for TTS
01:03:34 | [Cloud] | Sentence Queued for TTS
01:03:34 | [Cloud] | Sentence Queued for TTS
01:03:34 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:03:34 | [Cloud] | movement status received: still
01:03:37 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:03:46 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:03:58 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:03:59 | [Cloud] | Playing song: rel1.wav
01:04:10 | [Cloud] | Song complete, segment_done set
01:04:10 | [Cloud] | Calling OPENAI LLM
01:04:10 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:11 | [Cloud] | Sentence Queued for TTS
01:04:13 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:22 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:30 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:37 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:47 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:52 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:04:53 | [Cloud] | Playing song: rel2.wav
01:05:08 | [Cloud] | Song complete, segment_done set
01:05:08 | [Cloud] | Calling OPENAI LLM
01:05:10 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
01:05:11 | [Cloud] | Sentence Queued for TTS
01:05:11 | [Cloud] | Sentence Queued for TTS
01:05:12 | [Cloud] | Sentence Queued for TTS
01:05:12 | [Cloud] | Sentence Queued for TTS
01:05:12 | [Cloud] | Sentence Queued for TTS
01:05:12 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:05:17 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:05:24 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:05:32 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:05:38 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:05:45 | [Cloud] | Playing song: rel3.wav
01:06:03 | [Cloud] | Song complete, segment_done set
01:06:03 | [Cloud] | Calling OPENAI LLM
01:06:03 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
01:06:04 | [Cloud] | Sentence Queued for TTS
01:06:05 | [Cloud] | Sentence Queued for TTS
01:06:05 | HTTP Request: POST https://api.openai.com/v1/audio/speech "HTTP/1.1 200 OK"
01:06:05 | [Cloud] | Sentence Queued for TTS
01:06:07 | [Cloud] | Sentence Queued for TTS
