timestamp,pid,ollama_cpu_pct,system_cpu_pct
2026-05-02T21:45:56.502805,1507,0.0,99.0
2026-05-02T21:45:57.005397,1507,0.0,99.0
2026-05-02T21:45:57.505969,1507,0.0,99.5
2026-05-02T21:45:58.008359,1507,0.0,99.5
2026-05-02T21:45:58.509115,1507,0.0,99.5
2026-05-02T21:45:59.025047,1507,0.0,99.5
2026-05-02T21:45:59.529719,1507,0.0,100.0
2026-05-02T21:46:00.036646,1507,0.0,98.0
2026-05-02T21:46:00.537729,1507,0.0,98.5
2026-05-02T21:46:01.038503,1507,0.0,98.0
2026-05-02T21:46:01.539777,1507,0.0,98.5
2026-05-02T21:46:02.040587,1507,0.0,96.0
2026-05-02T21:46:02.543911,1507,0.0,100.0
2026-05-02T21:46:03.047881,1507,0.0,99.5
2026-05-02T21:46:03.549185,1507,0.0,99.5
2026-05-02T21:46:04.049869,1507,0.0,99.5
2026-05-02T21:46:04.551423,1507,0.0,99.5
2026-05-02T21:46:05.052237,1507,0.0,99.5
2026-05-02T21:46:05.552963,1507,0.0,99.0
2026-05-02T21:46:06.054797,1507,0.0,99.5
2026-05-02T21:46:06.556578,1507,0.0,98.0
2026-05-02T21:46:07.057072,1507,2.0,97.0
2026-05-02T21:46:07.557660,1507,0.0,99.0
2026-05-02T21:46:08.059809,1507,0.0,98.5
2026-05-02T21:46:08.563667,1507,0.0,99.5
2026-05-02T21:46:09.064959,1507,0.0,99.5
2026-05-02T21:46:09.566121,1507,0.0,99.5
2026-05-02T21:46:10.066735,1507,0.0,99.5
2026-05-02T21:46:10.567381,1507,0.0,99.5
2026-05-02T21:46:11.068770,1507,0.0,99.5
2026-05-02T21:46:11.569539,1507,0.0,99.5
2026-05-02T21:46:12.070097,1507,0.0,100.0
2026-05-02T21:46:12.575467,1507,0.0,100.0
2026-05-02T21:46:13.080574,1507,0.0,99.5
2026-05-02T21:46:13.586053,1507,0.0,99.5
2026-05-02T21:46:14.086714,1507,0.0,99.0
2026-05-02T21:46:14.590060,1507,0.0,99.5
2026-05-02T21:46:15.091067,1507,0.0,99.5
2026-05-02T21:46:15.593457,1507,0.0,99.0
2026-05-02T21:46:16.094041,1507,0.0,100.0
2026-05-02T21:46:16.594529,1507,0.0,99.0
2026-05-02T21:46:17.095908,1507,2.0,99.5
2026-05-02T21:46:17.596610,1507,0.0,99.5
2026-05-02T21:46:18.097138,1507,0.0,98.0
2026-05-02T21:46:18.608071,1507,0.0,99.5
2026-05-02T21:46:19.108631,1507,0.0,99.5
2026-05-02T21:46:19.616584,1507,0.0,97.5
2026-05-02T21:46:20.120479,1507,0.0,97.5
2026-05-02T21:46:20.621702,1507,0.0,99.5
2026-05-02T21:46:21.123074,1507,0.0,97.0
2026-05-02T21:46:21.624538,1507,0.0,99.5
2026-05-02T21:46:22.128361,1507,0.0,97.5
2026-05-02T21:46:22.632082,1507,0.0,97.5
2026-05-02T21:46:23.134927,1507,0.0,99.0
2026-05-02T21:46:23.639722,1507,0.0,96.5
2026-05-02T21:46:24.140263,1507,0.0,99.5
2026-05-02T21:46:24.648112,1507,0.0,100.0
2026-05-02T21:46:25.148608,1507,0.0,69.7
2026-05-02T21:46:25.649072,1507,0.0,1.0
2026-05-02T21:46:26.149518,1507,0.0,0.0
2026-05-02T21:46:26.653368,1507,0.0,0.0
2026-05-02T21:46:27.153809,1507,0.0,0.0
2026-05-02T21:46:27.654258,1507,0.0,0.5
2026-05-02T21:46:28.154718,1507,0.0,1.0
2026-05-02T21:46:28.655354,1507,0.0,13.8
2026-05-02T21:46:29.155910,1507,0.0,7.1
2026-05-02T21:46:29.656436,1507,0.0,5.2
2026-05-02T21:46:30.157281,1507,0.0,12.3
2026-05-02T21:46:30.657938,1507,0.0,3.6
2026-05-02T21:46:31.158437,1507,0.0,1.0
2026-05-02T21:46:31.658966,1507,0.0,4.1
2026-05-02T21:46:32.159442,1507,0.0,1.5
2026-05-02T21:46:32.659977,1507,77.9,49.8
2026-05-02T21:46:33.160467,1507,0.0,100.0
2026-05-02T21:46:33.662928,1507,0.0,100.0
2026-05-02T21:46:34.163495,1507,0.0,100.0
2026-05-02T21:46:34.664404,1507,0.0,99.5
2026-05-02T21:46:35.166202,1507,0.0,99.0
2026-05-02T21:46:35.667596,1507,0.0,100.0
2026-05-02T21:46:36.171839,1507,0.0,100.0
2026-05-02T21:46:36.672458,1507,0.0,100.0
2026-05-02T21:46:37.175829,1507,0.0,100.0
2026-05-02T21:46:37.676395,1507,0.0,100.0
2026-05-02T21:46:38.176947,1507,0.0,100.0
2026-05-02T21:46:38.677515,1507,0.0,100.0
2026-05-02T21:46:39.178067,1507,0.0,100.0
2026-05-02T21:46:39.678650,1507,0.0,100.0
2026-05-02T21:46:40.179429,1507,0.0,99.0
2026-05-02T21:46:40.680086,1507,0.0,100.0
2026-05-02T21:46:41.180641,1507,0.0,100.0
2026-05-02T21:46:41.683007,1507,0.0,99.5
2026-05-02T21:46:42.183811,1507,0.0,100.0
2026-05-02T21:46:42.684588,1507,0.0,100.0
2026-05-02T21:46:43.185163,1507,0.0,100.0
2026-05-02T21:46:43.685767,1507,0.0,100.0
2026-05-02T21:46:44.186339,1507,0.0,98.0
2026-05-02T21:46:44.692150,1507,0.0,100.0
2026-05-02T21:46:45.192816,1507,0.0,100.0
2026-05-02T21:46:45.693403,1507,0.0,100.0
2026-05-02T21:46:46.193901,1507,0.0,100.0
2026-05-02T21:46:46.696415,1507,0.0,99.5
2026-05-02T21:46:47.197043,1507,0.0,100.0
2026-05-02T21:46:47.697726,1507,0.0,99.5
2026-05-02T21:46:48.198355,1507,0.0,99.5
2026-05-02T21:46:48.700073,1507,0.0,100.0
2026-05-02T21:46:49.200828,1507,0.0,100.0
2026-05-02T21:46:49.706064,1507,0.0,100.0
2026-05-02T21:46:50.206943,1507,0.0,99.0
2026-05-02T21:46:50.708385,1507,0.0,99.5
2026-05-02T21:46:51.209925,1507,0.0,96.5
2026-05-02T21:46:51.711608,1507,0.0,96.0
2026-05-02T21:46:52.216488,1507,2.0,99.5
2026-05-02T21:46:52.725241,1507,0.0,99.0
2026-05-02T21:46:53.229698,1507,0.0,99.5
2026-05-02T21:46:53.730265,1507,0.0,99.0
2026-05-02T21:46:54.231701,1507,0.0,99.5
2026-05-02T21:46:54.740498,1507,0.0,98.0
2026-05-02T21:46:55.241975,1507,0.0,97.5
2026-05-02T21:46:55.743484,1507,0.0,97.5
2026-05-02T21:46:56.244130,1507,0.0,96.5
2026-05-02T21:46:56.744771,1507,0.0,97.0
2026-05-02T21:46:57.246372,1507,0.0,99.5
2026-05-02T21:46:57.747141,1507,0.0,99.0
2026-05-02T21:46:58.255841,1507,0.0,99.5
2026-05-02T21:46:58.756342,1507,0.0,99.5
2026-05-02T21:46:59.256978,1507,0.0,100.0
2026-05-02T21:46:59.760341,1507,0.0,99.5
2026-05-02T21:47:00.268967,1507,0.0,97.0
2026-05-02T21:47:00.769511,1507,0.0,96.0
2026-05-02T21:47:01.271105,1507,0.0,95.5
2026-05-02T21:47:01.771749,1507,0.0,94.6
2026-05-02T21:47:02.283683,1507,0.0,99.5
2026-05-02T21:47:02.792221,1507,0.0,98.5
2026-05-02T21:47:03.300314,1507,0.0,99.0
2026-05-02T21:47:03.803859,1507,0.0,97.5
2026-05-02T21:47:04.305263,1507,0.0,97.0
2026-05-02T21:47:04.805938,1507,0.0,94.0
2026-05-02T21:47:05.306495,1507,0.0,95.5
2026-05-02T21:47:05.807499,1507,2.0,93.6
2026-05-02T21:47:06.309010,1507,0.0,97.0
2026-05-02T21:47:06.810397,1507,0.0,99.5
2026-05-02T21:47:07.311596,1507,0.0,98.5
2026-05-02T21:47:07.815624,1507,0.0,99.5
2026-05-02T21:47:08.316360,1507,0.0,98.5
2026-05-02T21:47:08.817234,1507,0.0,97.0
2026-05-02T21:47:09.323912,1507,0.0,99.5
2026-05-02T21:47:09.827640,1507,0.0,99.5
2026-05-02T21:47:10.328186,1507,0.0,100.0
2026-05-02T21:47:10.839953,1507,0.0,99.5
2026-05-02T21:47:11.341515,1507,0.0,100.0
2026-05-02T21:47:11.851665,1507,0.0,100.0
2026-05-02T21:47:12.352763,1507,2.0,99.0
2026-05-02T21:47:12.853233,1507,0.0,99.5
2026-05-02T21:47:13.354464,1507,0.0,99.0
2026-05-02T21:47:13.854962,1507,0.0,99.5
2026-05-02T21:47:14.355565,1507,0.0,97.5
2026-05-02T21:47:14.856710,1507,0.0,97.5
2026-05-02T21:47:15.358028,1507,0.0,99.5
2026-05-02T21:47:15.858703,1507,0.0,99.5
2026-05-02T21:47:16.362017,1507,0.0,100.0
2026-05-02T21:47:16.916640,1507,0.0,99.6
2026-05-02T21:47:17.419844,1507,0.0,100.0
2026-05-02T21:47:17.920646,1507,0.0,100.0
2026-05-02T21:47:18.427740,1507,0.0,99.5
2026-05-02T21:47:18.929132,1507,2.0,98.5
2026-05-02T21:47:19.431113,1507,0.0,99.5
2026-05-02T21:47:19.932633,1507,0.0,99.0
2026-05-02T21:47:20.434548,1507,0.0,100.0
2026-05-02T21:47:20.940546,1507,0.0,98.5
2026-05-02T21:47:21.444167,1507,0.0,99.0
2026-05-02T21:47:21.945390,1507,0.0,99.5
2026-05-02T21:47:22.447934,1507,0.0,99.5
2026-05-02T21:47:22.948517,1507,0.0,98.5
2026-05-02T21:47:23.455828,1507,0.0,97.5
2026-05-02T21:47:23.957097,1507,0.0,98.5
2026-05-02T21:47:24.459990,1507,0.0,99.5
2026-05-02T21:47:24.960561,1507,0.0,96.0
2026-05-02T21:47:25.464566,1507,0.0,99.5
2026-05-02T21:47:25.965068,1507,0.0,98.0
2026-05-02T21:47:26.466010,1507,0.0,94.1
2026-05-02T21:47:26.972796,1507,0.0,95.6
timestamp,ollama_total_cpu_pct,system_cpu_pct
2026-05-03T00:20:44.214278,0.0,6.9
2026-05-03T00:20:44.737409,0.0,3.8
2026-05-03T00:20:45.257859,0.0,2.9
2026-05-03T00:20:45.778372,0.0,1.0
2026-05-03T00:20:46.298683,0.0,1.4
2026-05-03T00:20:46.819325,0.0,1.0
2026-05-03T00:20:47.340106,0.0,1.9
2026-05-03T00:20:47.860556,0.0,1.9
2026-05-03T00:20:48.381034,0.0,1.9
2026-05-03T00:20:48.901599,0.0,1.4
2026-05-03T00:20:49.419867,0.0,1.5
2026-05-03T00:20:49.940342,0.0,1.4
2026-05-03T00:20:50.460729,0.0,2.4
2026-05-03T00:20:50.981285,0.0,1.4
2026-05-03T00:20:51.501775,0.0,1.4
2026-05-03T00:20:52.022181,0.0,1.4
2026-05-03T00:20:52.542658,0.0,1.0
2026-05-03T00:20:53.063169,0.0,2.4
2026-05-03T00:20:53.583648,0.0,1.0
2026-05-03T00:20:54.104688,0.0,1.4
2026-05-03T00:20:54.625009,0.0,1.9
2026-05-03T00:20:55.144288,0.0,1.4
2026-05-03T00:20:55.665012,0.0,1.9
2026-05-03T00:20:56.185564,0.0,1.4
2026-05-03T00:20:56.705970,0.0,1.0
2026-05-03T00:20:57.226350,0.0,1.4
2026-05-03T00:20:57.746932,0.0,1.0
2026-05-03T00:20:58.267409,0.0,1.0
2026-05-03T00:20:58.787865,0.0,1.4
2026-05-03T00:20:59.308218,0.0,2.9
2026-05-03T00:20:59.828826,0.0,1.4
2026-05-03T00:21:00.349361,0.0,1.4
2026-05-03T00:21:00.869877,0.0,1.4
2026-05-03T00:21:01.390354,0.0,1.0
2026-05-03T00:21:01.910783,0.0,1.4
2026-05-03T00:21:02.431172,0.0,1.4
2026-05-03T00:21:02.951875,0.0,1.4
2026-05-03T00:21:03.472436,0.0,1.4
2026-05-03T00:21:03.993196,0.0,1.4
2026-05-03T00:21:04.506805,0.0,10.8
2026-05-03T00:21:05.022240,0.0,1.4
2026-05-03T00:21:05.537657,0.0,0.5
2026-05-03T00:21:06.053004,0.0,1.0
2026-05-03T00:21:06.568390,0.0,0.5
2026-05-03T00:21:07.083578,0.0,1.0
2026-05-03T00:21:07.597128,0.0,1.0
2026-05-03T00:21:08.110691,0.0,1.0
2026-05-03T00:21:08.624201,0.0,1.0
2026-05-03T00:21:09.137734,0.0,1.0
2026-05-03T00:21:09.658137,0.0,2.4
2026-05-03T00:21:10.178067,0.0,1.4
2026-05-03T00:21:10.698448,0.0,1.4
2026-05-03T00:21:11.218940,0.0,1.9
2026-05-03T00:21:11.739421,0.0,1.4
2026-05-03T00:21:12.259875,0.0,1.4
2026-05-03T00:21:12.780270,0.0,1.9
2026-05-03T00:21:13.294369,0.0,6.9
2026-05-03T00:21:13.808239,0.0,10.2
2026-05-03T00:21:14.322629,0.0,12.3
2026-05-03T00:21:14.837160,0.0,21.1
2026-05-03T00:21:15.353036,0.0,5.9
2026-05-03T00:21:15.866914,0.0,4.9
2026-05-03T00:21:16.380804,0.0,24.5
2026-05-03T00:21:16.894699,0.0,27.1
2026-05-03T00:21:17.413170,0.0,25.7
2026-05-03T00:21:17.927148,0.0,26.2
2026-05-03T00:21:18.447110,0.0,12.9
2026-05-03T00:21:18.961533,0.0,9.8
2026-05-03T00:21:19.475384,0.0,26.5
2026-05-03T00:21:19.989223,0.0,26.1
2026-05-03T00:21:20.503243,0.0,26.2
2026-05-03T00:21:21.017314,0.0,25.9
2026-05-03T00:21:21.531909,0.0,19.0
2026-05-03T00:21:22.046048,0.0,16.2
2026-05-03T00:21:22.561594,0.0,2.9
2026-05-03T00:21:23.076329,0.0,2.9
2026-05-03T00:21:23.590440,0.0,1.5
2026-05-03T00:21:24.104212,0.0,2.9
2026-05-03T00:21:24.617985,0.0,2.0
2026-05-03T00:21:25.131881,0.0,0.5
2026-05-03T00:21:25.645728,0.0,1.0
2026-05-03T00:21:26.159462,0.0,1.5
2026-05-03T00:21:26.673205,0.0,0.5
2026-05-03T00:21:27.187032,0.0,1.0
2026-05-03T00:21:27.700846,0.0,0.5
2026-05-03T00:21:28.215117,0.0,3.9
2026-05-03T00:21:28.730610,0.0,2.4
2026-05-03T00:21:29.255038,0.0,4.3
2026-05-03T00:21:29.774362,0.0,3.4
2026-05-03T00:21:30.293060,0.0,2.4
2026-05-03T00:21:30.811752,0.0,2.9
2026-05-03T00:21:31.329480,0.0,2.0
2026-05-03T00:21:31.848145,0.0,1.4
2026-05-03T00:21:32.366908,0.0,1.5
2026-05-03T00:21:32.885574,0.0,2.4
2026-05-03T00:21:33.403572,0.0,6.8
2026-05-03T00:21:33.922188,0.0,1.9
2026-05-03T00:21:34.438936,0.0,2.4
2026-05-03T00:21:34.957592,0.0,2.9
2026-05-03T00:21:35.476292,0.0,2.4
2026-05-03T00:21:35.994960,0.0,3.3
2026-05-03T00:21:36.514451,0.0,2.9
2026-05-03T00:21:37.033143,0.0,1.9
2026-05-03T00:21:37.552116,0.0,3.8
2026-05-03T00:21:38.069950,0.0,3.4
2026-05-03T00:21:38.588684,0.0,5.4
2026-05-03T00:21:39.106508,0.0,1.9
2026-05-03T00:21:39.625269,0.0,1.9
2026-05-03T00:21:40.144058,0.0,1.9
2026-05-03T00:21:40.667078,0.0,1.0
2026-05-03T00:21:41.179480,0.0,14.8
2026-05-03T00:21:41.692094,0.0,8.8
2026-05-03T00:21:42.204583,0.0,1.0
2026-05-03T00:21:42.717041,0.0,1.5
2026-05-03T00:21:43.229525,0.0,0.5
2026-05-03T00:21:43.741990,0.0,1.0
2026-05-03T00:21:44.258852,0.0,1.5
2026-05-03T00:21:44.771383,0.0,1.5
2026-05-03T00:21:45.283863,0.0,0.5
2026-05-03T00:21:45.796361,0.0,1.0
2026-05-03T00:21:46.315234,0.0,1.4
2026-05-03T00:21:46.833987,0.0,1.4
2026-05-03T00:21:47.352661,0.0,1.0
2026-05-03T00:21:47.871637,0.0,3.3
2026-05-03T00:21:48.390528,0.0,5.6
2026-05-03T00:21:48.908844,0.0,4.3
2026-05-03T00:21:49.422466,0.0,31.6
2026-05-03T00:21:49.936056,0.0,27.4
2026-05-03T00:21:50.449252,0.0,18.4
2026-05-03T00:21:50.962800,0.0,3.4
2026-05-03T00:21:51.475693,0.0,5.7
2026-05-03T00:21:51.989464,0.0,2.9
2026-05-03T00:21:52.502287,0.0,2.0
2026-05-03T00:21:53.015077,0.0,1.5
2026-05-03T00:21:53.528104,0.0,2.4
2026-05-03T00:21:54.048005,0.0,1.0
2026-05-03T00:21:54.567420,0.0,3.9
2026-05-03T00:21:55.086053,0.0,2.4
2026-05-03T00:21:55.605253,0.0,2.4
2026-05-03T00:21:56.124557,0.0,3.8
2026-05-03T00:21:56.643829,0.0,2.0
2026-05-03T00:21:57.163067,0.0,2.9
2026-05-03T00:21:57.682168,0.0,1.5
2026-05-03T00:21:58.200241,0.0,2.9
2026-05-03T00:21:58.719459,0.0,2.9
2026-05-03T00:21:59.238604,0.0,3.4
2026-05-03T00:21:59.757903,0.0,2.9
2026-05-03T00:22:00.276965,0.0,2.9
2026-05-03T00:22:00.796069,0.0,2.4
2026-05-03T00:22:01.315500,0.0,2.0
2026-05-03T00:22:01.834731,0.0,3.3
2026-05-03T00:22:02.353013,0.0,2.0
2026-05-03T00:22:02.872459,0.0,2.4
2026-05-03T00:22:03.392043,0.0,2.0
2026-05-03T00:22:03.911375,0.0,1.9
2026-05-03T00:22:04.428465,0.0,4.8
2026-05-03T00:22:04.947518,0.0,2.4
2026-05-03T00:22:05.466618,0.0,2.0
2026-05-03T00:22:05.985733,0.0,1.9
2026-05-03T00:22:06.503592,0.0,8.8
2026-05-03T00:22:07.018533,0.0,10.2
2026-05-03T00:22:07.531465,0.0,2.9
2026-05-03T00:22:08.044345,0.0,2.9
2026-05-03T00:22:08.557134,0.0,3.4
2026-05-03T00:22:09.069904,0.0,2.0
2026-05-03T00:22:09.582851,0.0,3.4
2026-05-03T00:22:10.096441,0.0,1.5
2026-05-03T00:22:10.609117,0.0,2.0
2026-05-03T00:22:11.121928,0.0,1.5
2026-05-03T00:22:11.641973,0.0,7.2
2026-05-03T00:22:12.159948,0.0,55.8
2026-05-03T00:22:12.677882,0.0,99.5
2026-05-03T00:22:13.196354,0.0,100.0
2026-05-03T00:22:13.714264,0.0,100.0
2026-05-03T00:22:14.232425,0.0,100.0
2026-05-03T00:22:14.751812,0.0,100.0
2026-05-03T00:22:15.269707,0.0,100.0
2026-05-03T00:22:15.788089,0.0,100.0
2026-05-03T00:22:16.306074,0.0,100.0
2026-05-03T00:22:16.824175,0.0,100.0
2026-05-03T00:22:17.346203,0.0,100.0
2026-05-03T00:22:17.866881,0.0,99.5
2026-05-03T00:22:18.384855,0.0,100.0
2026-05-03T00:22:18.915312,0.0,100.0
2026-05-03T00:22:19.440057,0.0,99.5
2026-05-03T00:22:19.967393,0.0,100.0
2026-05-03T00:22:20.498755,0.0,100.0
2026-05-03T00:22:21.025828,0.0,100.0
2026-05-03T00:22:21.552167,0.0,100.0
2026-05-03T00:22:22.088214,0.0,99.5
2026-05-03T00:22:22.618823,0.0,100.0
2026-05-03T00:22:23.159647,0.0,100.0
2026-05-03T00:22:23.686520,0.0,100.0
2026-05-03T00:22:24.212378,0.0,100.0
2026-05-03T00:22:24.751478,0.0,100.0
2026-05-03T00:22:25.290025,0.0,100.0
2026-05-03T00:22:25.826428,0.0,100.0
2026-05-03T00:22:26.344585,0.0,98.6
2026-05-03T00:22:26.863789,0.0,100.0
2026-05-03T00:22:27.383428,0.0,100.0
2026-05-03T00:22:27.901224,0.0,100.0
2026-05-03T00:22:28.419399,0.0,100.0
2026-05-03T00:22:28.939818,0.0,100.0
2026-05-03T00:22:29.457845,0.0,100.0
2026-05-03T00:22:29.975997,0.0,100.0
2026-05-03T00:22:30.493160,0.0,100.0
2026-05-03T00:22:31.007010,0.0,100.0
2026-05-03T00:22:31.526056,0.0,100.0
2026-05-03T00:22:32.045082,0.0,100.0
2026-05-03T00:22:32.568005,0.0,99.5
2026-05-03T00:22:33.085911,0.0,41.5
2026-05-03T00:22:33.598706,0.0,1.0
2026-05-03T00:22:34.111672,0.0,0.5
2026-05-03T00:22:34.624415,0.0,1.5
2026-05-03T00:22:35.137225,0.0,5.9
2026-05-03T00:22:35.649817,0.0,3.9
2026-05-03T00:22:36.162401,0.0,2.9
2026-05-03T00:22:36.676796,0.0,2.5
2026-05-03T00:22:37.195110,0.0,2.4
2026-05-03T00:22:37.716092,0.0,4.4
2026-05-03T00:22:38.238571,0.0,1.4
2026-05-03T00:22:38.757307,0.0,1.9
2026-05-03T00:22:39.278354,0.0,2.4
2026-05-03T00:22:39.797730,0.0,6.8
2026-05-03T00:22:40.315896,0.0,1.9
2026-05-03T00:22:40.836138,0.0,3.8
2026-05-03T00:22:41.349106,0.0,9.8
2026-05-03T00:22:41.861976,0.0,0.5
2026-05-03T00:22:42.374801,0.0,1.0
2026-05-03T00:22:42.887574,0.0,1.5
2026-05-03T00:22:43.400363,0.0,1.0
2026-05-03T00:22:43.913068,0.0,0.5
2026-05-03T00:22:44.425672,0.0,2.0
2026-05-03T00:22:44.938227,0.0,0.5
2026-05-03T00:22:45.450809,0.0,0.5
2026-05-03T00:22:45.969757,0.0,1.4
2026-05-03T00:22:46.488609,0.0,0.5
2026-05-03T00:22:47.007484,0.0,1.4
2026-05-03T00:22:47.526346,0.0,1.0
2026-05-03T00:22:48.045330,0.0,1.4
2026-05-03T00:22:48.558396,0.0,24.3
2026-05-03T00:22:49.075524,0.0,98.1
2026-05-03T00:22:49.613200,0.0,96.3
2026-05-03T00:22:50.178808,0.0,100.0
2026-05-03T00:22:50.691528,0.0,95.1
2026-05-03T00:22:51.208413,0.0,97.6
2026-05-03T00:22:51.756504,0.0,99.5
2026-05-03T00:22:52.318805,0.0,100.0
2026-05-03T00:22:52.861183,0.0,99.5
2026-05-03T00:22:53.378684,0.0,100.0
2026-05-03T00:22:53.910568,0.0,99.1
2026-05-03T00:22:54.443503,0.0,100.0
2026-05-03T00:22:54.967297,0.0,99.5
2026-05-03T00:22:55.484493,0.0,97.6
2026-05-03T00:22:56.003457,0.0,97.6
2026-05-03T00:22:56.549280,0.0,99.5
2026-05-03T00:22:57.064935,0.0,99.5
2026-05-03T00:22:57.583538,0.0,99.5
2026-05-03T00:22:58.126907,0.0,99.5
2026-05-03T00:22:58.682161,0.0,99.6
2026-05-03T00:22:59.226899,0.0,100.0
2026-05-03T00:22:59.747858,0.0,98.1
2026-05-03T00:23:00.260598,0.0,0.5
2026-05-03T00:23:00.773278,0.0,1.0
2026-05-03T00:23:01.285989,0.0,1.5
2026-05-03T00:23:01.798723,0.0,1.0
2026-05-03T00:23:02.311403,0.0,0.5
2026-05-03T00:23:02.824093,0.0,1.5
2026-05-03T00:23:03.336832,0.0,1.0
2026-05-03T00:23:03.855700,0.0,1.0
2026-05-03T00:23:04.373728,0.0,4.8
2026-05-03T00:23:04.892692,0.0,0.5
2026-05-03T00:23:05.411582,0.0,1.4
2026-05-03T00:23:05.930475,0.0,1.4
2026-05-03T00:23:06.449565,0.0,1.0
2026-05-03T00:23:06.962302,0.0,8.3
2026-05-03T00:23:07.474956,0.0,1.0
2026-05-03T00:23:07.987538,0.0,1.0
2026-05-03T00:23:08.500233,0.0,1.5
2026-05-03T00:23:09.012980,0.0,1.0
2026-05-03T00:23:09.525725,0.0,2.4
2026-05-03T00:23:10.038379,0.0,0.5
2026-05-03T00:23:10.551047,0.0,1.5
2026-05-03T00:23:11.063663,0.0,1.0
2026-05-03T00:23:11.576316,0.0,1.5
